inspection_id,campaign_alert,inspection_created_at,prefeitura,gov_do_estado,vereadores,ass_legislativa,fnde,cgu,inspection_last_updated,user_id,project_id,funded_by,location_city,state,inspection_status,entity_who_answered,answer_content,valid_answer
2345,1,2018-12-17T15:24:56.817734Z,1,0,0,0,0,0,2018-12-17T18:38:48.266640Z,5977,1080081,1,Fazenda Rio Grande,PR,answered,Prefeitura Municipal de Fazenda Rio Grande,"Obra em processo de licitação, com a Secretaria de Planejamento Urbano,  com previsão de início primeiro semestre de 2019. ",1
2343,1,2018-12-17T15:24:44.686892Z,1,0,0,0,1,0,2019-03-06T22:28:58.797389Z,5977,1080048,1,Tenente Ananias,RN,not answered,,,
2350,1,2018-12-17T15:25:16.149087Z,1,0,0,0,1,0,2019-03-07T16:00:17.870220Z,5977,1080757,1,Saloá,PE,not answered,,,
2347,1,2018-12-17T15:25:04.309868Z,1,0,0,0,1,0,2019-03-07T16:00:32.498158Z,5977,1080651,1,Uibaí,BA,not answered,,,
2353,1,2018-12-17T15:25:30.903931Z,1,0,0,0,1,0,2019-03-07T16:00:41.305449Z,5977,1080929,1,Álvaro de Carvalho,SP,not answered,,,
2351,1,2018-12-17T15:25:19.860183Z,1,0,0,0,1,0,2019-03-07T16:00:49.874896Z,5977,1080834,1,Pinheiro,MA,not answered,,,
2330,1,2018-12-17T15:23:44.939345Z,1,0,0,0,0,0,2018-12-17T16:21:02.623722Z,5977,1079321,1,São Domingos,BA,answered,Prefeitura Municipal de São Domingos,"A obra encontra-se em fase de licitação. FNDE efetuou o cancelamento dessa obra via SIMEC no dia 11/12/2018,. Em tempo, solicitamos esclarecimentos a respeito desse e outros cancelamentos, conforme protocolo DIGAP 23034.051122/2018-18 data de atuação 12/12/2018.",1
2354,1,2018-12-17T15:25:35.815167Z,1,0,0,0,1,0,2019-03-07T16:01:35.051208Z,5977,1080961,1,Salvador,BA,not answered,,,
2357,1,2018-12-17T15:26:31.225344Z,1,0,0,0,1,0,2019-03-07T16:01:57.077226Z,5977,1081021,1,Valente,BA,not answered,,,
2329,1,2018-12-17T15:23:41.952842Z,1,0,0,0,0,0,2018-12-19T17:00:11.896234Z,5977,1079319,1,Caém,BA,answered,Prefeitura Municipal de Caém,"Após um descuido quando vinculamos a obra, não percebemos que o termo de compromisso estava se encerrando e era necessário fazer nova solicitação. Após a data de vencimento de termos solicitamos novo termo de compromisso.
Fizemos o preenchimento do CUMPRIMENTO DO OBJETO e estamos aguardando o análise do FNDE e posteriormente a liberação de novo TERMO DE COMPROMISSO, e concluirmos a obra que hoje se encontra com mais de 80% dos serviços executados.",1
2356,1,2018-12-17T15:26:26.309656Z,1,0,0,0,1,0,2019-03-07T16:02:17.912635Z,5977,1081013,1,Andradas,MG,not answered,,,
2348,1,2018-12-17T15:25:05.755969Z,1,0,0,0,0,0,2018-12-17T16:18:05.980624Z,5977,1080653,1,São Domingos,BA,answered,Prefeitura Municipal de São Domingos,"A obra foi iniciada no dia 03/12/2018. Para surpresa do município, no dia 11/12/2018, o FNDE efetuou o cancelamento dessa obra via SIMEC. Em tempo, solicitamos esclarecimentos a respeito desse e outros cancelamentos, conforme protocolo DIGAP 23034.051121/2018-65 data de atuação 12/12/2018.",1
2358,1,2018-12-17T15:26:34.983904Z,1,0,0,0,1,0,2019-03-07T16:02:52.285225Z,5977,1081025,1,Amarante,PI,not answered,,,
2359,1,2018-12-17T15:26:39.949156Z,1,0,0,0,1,0,2019-03-07T16:03:17.368292Z,5977,1081036,1,Agrestina,PE,not answered,,,
2360,1,2018-12-17T15:26:44.933060Z,1,0,0,0,1,0,2019-03-07T16:03:34.541834Z,5977,1081081,1,Pindobaçu,BA,not answered,,,
2361,1,2018-12-17T15:26:51.037398Z,1,0,0,0,1,0,2019-03-07T16:03:45.319704Z,5977,1081107,1,Pindobaçu,BA,not answered,,,
2362,1,2018-12-17T15:26:57.125366Z,1,0,0,0,1,0,2019-03-07T16:04:03.413554Z,5977,1081110,1,Paulo Afonso,BA,not answered,,,
2363,1,2018-12-17T15:27:03.203972Z,1,0,0,0,1,0,2019-03-07T16:04:13.573908Z,5977,1081136,1,São Luís,MA,not answered,,,
2365,1,2018-12-17T15:27:37.278475Z,1,0,0,0,1,0,2019-03-07T16:04:30.394668Z,5977,1081213,1,Maracanã,PA,not answered,,,
2366,1,2018-12-17T15:27:39.831181Z,1,0,0,0,1,0,2019-03-07T16:04:41.634346Z,5977,1081231,1,Paraúna,GO,not answered,,,
2324,1,2018-12-17T15:23:27.127123Z,1,0,0,0,0,0,2018-12-18T13:09:59.037109Z,5977,1078984,1,São Pedro da Serra,RS,answered,Prefeitura Municipal de São Pedro da Serra,"A obra da Construção da Creche Pré-Escola - Tipo 1 - São Pedro da Serra - RS, foi iniciada no dia 07/11/2018, já foi lançado no SIMEC tal informação, inclusive no dia 05/12/2018 já inserimos a 1ª vistoria com 0,75% da obra já executada.",1
2367,1,2018-12-17T15:27:42.448523Z,1,0,0,0,1,0,2019-03-07T16:04:54.205189Z,5977,1081266,1,Carolina,MA,not answered,,,
2273,1,2018-12-17T15:17:25.794452Z,0,1,0,0,1,0,2019-03-07T16:05:04.205779Z,5977,1067198,2,Valparaíso de Goiás,GO,not answered,,,
2291,1,2018-12-17T15:18:14.873993Z,1,0,0,0,1,0,2019-03-07T16:05:18.629801Z,5977,1072039,1,São José da Coroa Grande,PE,not answered,,,
2306,1,2018-12-17T15:18:59.415450Z,1,0,0,0,0,0,2018-12-28T18:13:18.349386Z,5977,1076562,1,Ji-Paraná,RO,answered,Prefeitura Municipal de Ji-Paraná,Esta obra ainda não foi licitada.,1
2271,1,2018-12-17T15:17:21.668943Z,1,0,0,0,1,0,2019-02-28T16:00:22.011604Z,5977,1062763,1,Careiro,AM,not answered,,,
2401,1,2018-12-17T15:30:00.350615Z,1,0,0,0,1,0,2019-03-07T16:05:48.005583Z,5977,1082748,1,Cupira,PE,not answered,,,
2370,1,2018-12-17T15:27:57.203263Z,1,0,0,0,1,0,2019-03-07T16:05:58.134523Z,5977,1081363,1,Pinhalzinho,SC,not answered,,,
2410,1,2018-12-17T15:30:32.149299Z,1,0,0,0,0,0,2018-12-28T15:24:17.521016Z,5977,1083592,1,Itajá,RN,answered,Prefeitura Municipal de Itajá,"ILUSTRÍSSIMO DIRETOR EXECUTIVO DA ASSOCIAÇÃO SEM FINS ECONÔMICOS OU LUCRATIVOS TRANSPARÊNCIA BRASIL, SR MANOEL GALDINO,

Resposta ao alerta nº 2410, referente à construção da Creche do Barro Vermelho, Itajá/RN

               O Município de Itajá/RN, através do seu Prefeito eleito o Sr. Alaor Ferreira Pessoa Neto, vem através deste manifestar-se sobre o suposto problema identificado por essa respeitável associação mediante os argumentos apresentados a seguir que, sem sombra de dúvida, esclarecerão os fatos sobre o início da construção da Creche do Barro Vermelho.
                Em agosto de 2018, o Município de Itajá celebrou junto ao Ministério da Educação, o Termo de Compromisso (PAR) de nº 201803551-1 com o objetivo de construir uma Creche Pré Escola Tipo 2 no Bairro do Barro Vermelho. Ato contínuo, em novembro do corrente ano, a Prefeitura de Itajá/RN publicou o aviso de licitação da Tomada de Preços de nº 010611/2018, para realizar a contratação da empresa responsável pela construção, ocorre que, após abertura dos envelopes de habilitação, constatou-se que somente uma empresa foi declarada habilitada, o que prejudicou o caráter competitivo do certame por não haver o mínimo de concorrência, o que, inclusive, é exigido pelos órgãos de controle, dentre eles, a Controladoria Geral da União. Dessa forma, a Comissão de Licitação, com fulcro no entendimento do Superior Tribunal de Justiça firmado no RMS 23.360/PR, Rel. Ministra DENISE ARRUDA, PRIMEIRA TURMA, julgado em 18/11/2008, DJe 17/12/2008, decidiu revogar e aprazar nova data para a sessão de recebimento e abertura dos envelopes de habilitação e proposta (03/01/2019), para que seja garantido o mínimo de concorrência e que a Administração possa selecionar a proposta mais vantajosa dentro das condições previstas no Edital e na Lei Geral de Licitações, a fim de resguardar o interesse público e garantir a máxima eficiência na aplicação dos recursos públicos.
                 Por oportuno, convém destacar que o Município de Itajá/RN dispõe de 1 (um) ano, a contar da celebração do Termo de Compromisso (PAR), para iniciar a obra. Contudo, não estamos medindo esforços para iniciar a construção o quanto antes, exemplo disso é a instauração de processo licitatório logo após ter celebrado o PAR.
                 Nesse ínterim, diante dos percalços que o processo licitatório poderá sofrer até a sua conclusão, tais como: recurso de licitante, decisão judicial determinando a suspensão do certame, dentre outros, é praticamente impossível estabelecer uma data para o início das obras, apesar de ser do interesse desta edilidade que se iniciem no primeiro bimestre de 2019.
                 Sem mais para o momento, na esperança de que esclarecemos todas as dúvidas sobre o processo de contratação da obra em comento, reitero os votos de estima e apreço junto a essa Ilustre Associação.
                 Itajá/RN, 26 de dezembro de 2018.

                                                                     Alaor Ferreira Pessoa Neto
                                                                        Prefeito Constitucional",1
2402,1,2018-12-17T15:30:03.411121Z,1,0,0,0,1,0,2019-03-07T16:06:17.994574Z,5977,1082771,1,Goianinha,RN,not answered,,,
2371,1,2018-12-17T15:28:00.909582Z,1,0,0,0,1,0,2019-03-07T16:06:27.184161Z,5977,1081415,1,Sete Lagoas,MG,not answered,,,
2373,1,2018-12-17T15:28:20.370025Z,1,0,0,0,1,0,2019-03-07T16:06:40.674608Z,5977,1081423,1,Caririaçu,CE,not answered,,,
2403,1,2018-12-17T15:30:06.433910Z,1,0,0,0,1,0,2019-03-07T16:06:56.607563Z,5977,1082781,1,Monsenhor Paulo,MG,not answered,,,
2385,1,2018-12-17T15:29:05.347228Z,1,0,0,0,0,0,2018-12-20T14:33:44.754257Z,5977,1081821,1,Theobroma,RO,answered,Prefeitura Municipal de Theobroma,"PREZADO SENHOR,
A OBRA INICIOU NO DIA 28/09/2018.",1
2375,1,2018-12-17T15:28:29.081654Z,1,0,0,0,1,0,2019-03-07T16:07:10.126106Z,5977,1081440,1,Marquinho,PR,not answered,,,
2449,1,2018-12-17T15:31:45.980657Z,0,1,0,0,1,0,2019-03-07T16:07:27.530034Z,5977,5764,2,Capitão Poço,PA,not answered,,,
2414,1,2018-12-17T15:30:39.414014Z,1,0,0,0,0,0,2018-12-18T01:26:36.579666Z,5977,1083816,1,Itapetinga,BA,answered,Prefeitura Municipal de Itapetinga,"RESPOSTA:
COMO A OBRA JÁ PODERIA TER SIDO INICIADA NA DATA DE HOJE 17/12/2018, SE A LICITAÇÃO PARA DEFINIÇÃO DA EMPRESA RESPONSÁVEL PELA CONSTRUÇÃO SÓ OCORRERÁ NO DIA DE AMANHÃ 18/12/2018, CONFORME CONCORRÊNCIA PÚBLICA Nº 004/2018, PUBLICADA NO DIÁRIO OFICIAL DO MUNICÍPIO DE ITAPETINGA, NO DIA 13/11/2018?",1
2376,1,2018-12-17T15:28:32.814090Z,1,0,0,0,1,0,2019-03-07T16:07:39.297351Z,5977,1081475,1,Baixa Grande,BA,not answered,,,
2404,1,2018-12-17T15:30:08.639701Z,1,0,0,0,1,0,2019-03-07T16:08:02.848268Z,5977,1082815,1,Cascavel,PR,not answered,,,
2377,1,2018-12-17T15:28:34.248360Z,1,0,0,0,1,0,2019-03-07T16:08:13.825387Z,5977,1081481,1,São Bento do Tocantins,TO,not answered,,,
2378,1,2018-12-17T15:28:35.664145Z,1,0,0,0,1,0,2019-03-07T16:08:30.948441Z,5977,1081571,1,Cumaru,PE,not answered,,,
2423,1,2018-12-17T15:31:11.099828Z,0,1,0,0,1,0,2019-03-07T16:08:42.501243Z,5977,5317,2,Curitiba,PR,not answered,,,
2405,1,2018-12-17T15:30:15.358545Z,1,0,0,0,1,0,2019-03-07T16:09:02.713491Z,5977,1082816,1,Cascavel,PR,not answered,,,
2380,1,2018-12-17T15:28:44.353919Z,1,0,0,0,1,0,2019-03-07T16:09:14.287549Z,5977,1081619,1,Monte Santo,BA,not answered,,,
2374,1,2018-12-17T15:28:23.030693Z,1,0,0,0,0,0,2018-12-17T19:35:27.555440Z,5977,1081428,1,Apucarana,PR,answered,Prefeitura Municipal de Apucarana,O processo esta em fase de assinatura de contrato com a empresa vencedora da licitação e a obra esta programada para ser iniciada dia 04 de janeiro de 2019.,1
2382,1,2018-12-17T15:28:45.833807Z,1,0,0,0,1,0,2019-03-07T16:09:26.429184Z,5977,1081691,1,Francisco Alves,PR,not answered,,,
2383,1,2018-12-17T15:28:49.559457Z,1,0,0,0,1,0,2019-03-07T16:09:39.340359Z,5977,1081782,1,Itagi,BA,not answered,,,
2406,1,2018-12-17T15:30:21.981073Z,1,0,0,0,1,0,2019-03-07T16:09:48.828560Z,5977,1082921,1,Cupira,PE,not answered,,,
2384,1,2018-12-17T15:28:56.947757Z,1,0,0,0,1,0,2019-03-07T16:10:02.622874Z,5977,1081808,1,São Francisco do Conde,BA,not answered,,,
2435,1,2018-12-17T15:31:29.274649Z,0,1,0,0,1,0,2019-03-07T16:10:08.913704Z,5977,5702,2,Benjamin Constant,AM,not answered,,,
2386,1,2018-12-17T15:29:11.487992Z,1,0,0,0,1,0,2019-03-07T16:10:20.583942Z,5977,1081840,1,Santa Helena,PR,not answered,,,
2369,1,2018-12-17T15:27:49.906192Z,1,0,0,0,0,0,2018-12-20T19:42:25.664821Z,5977,1081283,1,Carlópolis,PR,answered,Prefeitura Municipal de Carlópolis,"Tendo em vista a ordem de serviço emitida no dia 03/12/2018, onde a contratada por meio de oficio explanou sobre a impossibilidade do inicio das obras em razão da necessidade de serviços de terraplanagem.  Em analise o município necessita realizar adequações no terreno, e, por se tratar de período de final de ano, com recesso administrativo que se incia a partir do dia 21/12/2018 e termina em 07/01/2019. Nesta data  o município dará continuidade as obras de adequação do terreno, com previsão de término para o dia 31/01/2019, onde terá incio as obras de construção da escola.",1
2387,1,2018-12-17T15:29:16.399135Z,1,0,0,0,1,0,2019-03-07T16:10:30.619699Z,5977,1081892,1,Uruçuca,BA,not answered,,,
2388,1,2018-12-17T15:29:20.109835Z,1,0,0,0,1,0,2019-03-07T16:10:49.740256Z,5977,1081941,1,Joaquim Nabuco,PE,not answered,,,
2372,1,2018-12-17T15:28:10.524915Z,1,0,0,0,0,0,2018-12-20T12:29:19.654928Z,5977,1081419,1,Sete Lagoas,MG,answered,Prefeitura Municipal de Sete Lagoas,A obra se encontra em execução desde 01/10/2018.,1
2424,1,2018-12-17T15:31:12.280488Z,0,1,0,0,1,0,2019-03-07T16:10:58.023108Z,5977,5318,2,Guarapuava,PR,not answered,,,
2390,1,2018-12-17T15:29:22.723612Z,1,0,0,0,1,0,2019-03-07T16:11:13.047531Z,5977,1081955,1,Quixabeira,BA,not answered,,,
2408,1,2018-12-17T15:30:27.076664Z,1,0,0,0,1,0,2019-03-07T16:11:21.746527Z,5977,1083068,1,Triunfo,PE,not answered,,,
2391,1,2018-12-17T15:29:27.802194Z,1,0,0,0,1,0,2019-03-07T16:11:30.229293Z,5977,1081959,1,Chapadão do Céu,GO,not answered,,,
2392,1,2018-12-17T15:29:29.873669Z,1,0,0,0,1,0,2019-03-07T16:11:40.489725Z,5977,1081960,1,Bom Jardim,PE,not answered,,,
2393,1,2018-12-17T15:29:32.840943Z,1,0,0,0,1,0,2019-03-07T16:11:54.169856Z,5977,1081962,1,Ibipeba,BA,not answered,,,
2409,1,2018-12-17T15:30:30.980645Z,1,0,0,0,1,0,2019-03-07T16:12:04.629992Z,5977,1083107,1,Córrego Fundo,MG,not answered,,,
2394,1,2018-12-17T15:29:37.629892Z,1,0,0,0,1,0,2019-03-07T16:12:21.778853Z,5977,1081963,1,Carambeí,PR,not answered,,,
2395,1,2018-12-17T15:29:42.436926Z,1,0,0,0,1,0,2019-03-08T16:00:33.242562Z,5977,1082001,1,Bom Jardim,PE,not answered,,,
2396,1,2018-12-17T15:29:45.446866Z,1,0,0,0,1,0,2019-03-08T16:01:01.021549Z,5977,1082014,1,Wenceslau Guimarães,BA,not answered,,,
2397,1,2018-12-17T15:29:50.248490Z,1,0,0,0,1,0,2019-03-08T16:02:34.614255Z,5977,1082423,1,Livramento de Nossa Senhora,BA,not answered,,,
2411,1,2018-12-17T15:30:32.226056Z,1,0,0,0,1,0,2019-03-08T16:02:51.407414Z,5977,1083641,1,Itarantim,BA,not answered,,,
2398,1,2018-12-17T15:29:52.318034Z,1,0,0,0,1,0,2019-03-08T16:03:23.314019Z,5977,1082683,1,Novo Horizonte,BA,not answered,,,
2399,1,2018-12-17T15:29:55.296820Z,1,0,0,0,1,0,2019-03-08T16:03:35.790308Z,5977,1082691,1,Cupira,PE,not answered,,,
2425,1,2018-12-17T15:31:13.490305Z,0,1,0,0,1,0,2019-03-08T16:03:48.432120Z,5977,5353,2,Morro do Chapéu,BA,not answered,,,
2400,1,2018-12-17T15:29:58.265738Z,1,0,0,0,1,0,2019-03-08T16:03:57.377568Z,5977,1082700,1,Nazaré,BA,not answered,,,
2412,1,2018-12-17T15:30:34.339302Z,1,0,0,0,1,0,2019-03-08T16:04:07.829271Z,5977,1083655,1,Itapaci,GO,not answered,,,
2444,1,2018-12-17T15:31:40.000339Z,0,1,0,0,1,0,2019-03-08T16:04:17.903946Z,5977,5757,2,Jacareacanga,PA,not answered,,,
2413,1,2018-12-17T15:30:36.411437Z,1,0,0,0,1,0,2019-03-08T16:04:32.464678Z,5977,1083815,1,Inhapi,AL,not answered,,,
2426,1,2018-12-17T15:31:14.679243Z,0,1,0,0,1,0,2019-03-08T16:04:44.419640Z,5977,5402,2,Pontes e Lacerda,MT,not answered,,,
2415,1,2018-12-17T15:30:41.489714Z,1,0,0,0,1,0,2019-03-08T16:05:04.890677Z,5977,1083853,1,Tuparetama,PE,not answered,,,
2436,1,2018-12-17T15:31:30.453962Z,0,1,0,0,1,0,2019-03-08T16:05:30.586881Z,5977,5707,2,Benjamin Constant,AM,not answered,,,
2407,1,2018-12-17T15:30:24.965998Z,1,0,0,0,0,0,2018-12-18T16:10:42.466235Z,5977,1082955,1,Remanso,BA,answered,Prefeitura Municipal de Remanso,"A OBRA DE CONSTRUÇÃO DA ESCOLA MUNICIPAL PROFESSORA DIOMAR MARTINS, NA SEDE DE REMANSO-BA, TEVE SEU INÍCIO ATRASADO POR ENTRAVES BUROCRÁTICOS E PELA DEMORA NA LIBERAÇÃO DE RECURSOS.   A LIBERAÇÃO DE 15% DO VALOR TOTAL PELO FNDE EM 09 DE NOVEMBRO, PERMITIU QUE SE COMEÇASSE OS SERVIÇOS PRELIMINARES DESSA OBRA. O APORTE DE R$ 588.282,64 CHEGOU 04 MESES APÓS A ASSINATURA DA ORDEM DE INÍCIO DA OBRA. POR RAZÃO DISSO, O CRONOGRAMA FÍSICO-FINANCEIRO SERÁ REPROGRAMADO E SERÁ SOLICITADO UM ADITIVO DE PRAZO PARA EXECUÇÃO DA OBRA QUE SE ENCONTRA  EM EXECUÇÃO. JÁ FOI REALIZADA UMA PRIMEIRA VISTORIA NO SISTEMA DE MONITORAMENTO DE OBRAS DO MINISTÉRIO DA EDUCAÇÃO - SIMEC, OCORRIDA EM 05 DE DEZEMBRO DE 2018, QUE ATESTA QUE 0,79% DOS SERVIÇOS FORAM EXECUTADOS.",1
2416,1,2018-12-17T15:30:46.868427Z,1,0,0,0,1,0,2019-03-08T16:05:52.802356Z,5977,1083898,1,Flores,PE,not answered,,,
2427,1,2018-12-17T15:31:15.881754Z,0,1,0,0,1,0,2019-03-08T16:06:00.284834Z,5977,5430,2,Arapoti,PR,not answered,,,
2417,1,2018-12-17T15:30:50.719103Z,1,0,0,0,1,0,2019-03-08T16:06:14.543863Z,5977,1083970,1,Belmonte,BA,not answered,,,
2419,1,2018-12-17T15:30:57.293773Z,1,0,0,0,1,0,2019-03-08T16:06:25.433480Z,5977,4443,1,Uberlândia,MG,not answered,,,
2428,1,2018-12-17T15:31:17.426688Z,0,1,0,0,1,0,2019-03-08T16:06:38.499296Z,5977,5431,2,Cascavel,PR,not answered,,,
2368,1,2018-12-17T15:27:46.185878Z,1,0,0,0,0,0,2019-02-06T02:18:46.419327Z,5977,1081274,1,Ibiracatu,MG,answered,Prefeitura Municipal de Ibiracatu,"A obra foi retomada pela atual gestão, estava paralisada com contrato vencido. Foi necessário a realização de novo processo de licitação o que atrasou ainda mais a conclusão das obras. A previsão de conclusão é de 4 meses.",1
2420,1,2018-12-17T15:31:07.545961Z,1,0,0,0,1,0,2019-03-08T16:06:55.660922Z,5977,4474,1,Várzea Grande,MT,not answered,,,
2421,1,2018-12-17T15:31:08.749139Z,0,1,0,0,1,0,2019-03-08T16:07:05.954210Z,5977,5286,2,Conceição do Coité,BA,not answered,,,
2437,1,2018-12-17T15:31:31.650318Z,0,1,0,0,1,0,2019-03-08T16:07:17.679465Z,5977,5709,2,Atalaia do Norte,AM,not answered,,,
2429,1,2018-12-17T15:31:18.613701Z,0,1,0,0,1,0,2019-03-08T16:07:34.639570Z,5977,5453,2,Primavera do Leste,MT,not answered,,,
2430,1,2018-12-17T15:31:19.795932Z,0,1,0,0,1,0,2019-03-08T16:07:44.401020Z,5977,5469,2,Belém,PA,not answered,,,
2431,1,2018-12-17T15:31:20.968585Z,0,1,0,0,1,0,2019-03-08T16:07:55.277373Z,5977,5514,2,Saúde,BA,not answered,,,
2438,1,2018-12-17T15:31:32.841540Z,0,1,0,0,1,0,2019-03-08T16:08:07.416614Z,5977,5710,2,Atalaia do Norte,AM,not answered,,,
2432,1,2018-12-17T15:31:22.149027Z,1,0,0,0,1,0,2019-03-08T16:08:20.377219Z,5977,5572,1,Central,BA,not answered,,,
2433,1,2018-12-17T15:31:26.927963Z,0,1,0,0,1,0,2019-03-08T16:08:32.786378Z,5977,5616,2,Paranaíta,MT,not answered,,,
2445,1,2018-12-17T15:31:41.229975Z,0,1,0,0,1,0,2019-03-08T16:08:46.710500Z,5977,5758,2,Jacareacanga,PA,not answered,,,
2434,1,2018-12-17T15:31:28.102827Z,0,1,0,0,1,0,2019-03-08T16:08:59.304325Z,5977,5648,2,Bonfim,RR,not answered,,,
2439,1,2018-12-17T15:31:34.034089Z,0,1,0,0,1,0,2019-03-08T16:09:11.183176Z,5977,5711,2,Atalaia do Norte,AM,not answered,,,
2440,1,2018-12-17T15:31:35.219375Z,0,1,0,0,1,0,2019-03-08T16:09:21.850691Z,5977,5712,2,Atalaia do Norte,AM,not answered,,,
2455,1,2018-12-17T15:31:53.358505Z,0,1,0,0,1,0,2019-03-08T16:09:38.265235Z,5977,6421,2,Araguaína,TO,not answered,,,
2441,1,2018-12-17T15:31:36.419173Z,0,1,0,0,1,0,2019-03-08T16:09:46.172575Z,5977,5713,2,Atalaia do Norte,AM,not answered,,,
2446,1,2018-12-17T15:31:42.417181Z,0,1,0,0,1,0,2019-03-08T16:09:59.618930Z,5977,5759,2,Oriximiná,PA,not answered,,,
2442,1,2018-12-17T15:31:37.607071Z,0,1,0,0,1,0,2019-03-08T16:10:06.527377Z,5977,5717,2,Tabatinga,AM,not answered,,,
2443,1,2018-12-17T15:31:38.811664Z,0,1,0,0,1,0,2019-03-08T16:10:16.425825Z,5977,5751,2,Terra Santa,PA,not answered,,,
2450,1,2018-12-17T15:31:47.163315Z,0,1,0,0,1,0,2019-03-08T16:10:27.358518Z,5977,5765,2,Capitão Poço,PA,not answered,,,
2447,1,2018-12-17T15:31:43.611011Z,0,1,0,0,1,0,2019-03-08T16:10:40.082569Z,5977,5760,2,Oriximiná,PA,not answered,,,
2448,1,2018-12-17T15:31:44.789743Z,0,1,0,0,1,0,2019-03-08T16:10:54.005883Z,5977,5763,2,Capitão Poço,PA,not answered,,,
2453,1,2018-12-17T15:31:51.004412Z,0,1,0,0,1,0,2019-03-08T16:11:07.790683Z,5977,5854,2,Ocara,CE,not answered,,,
2451,1,2018-12-17T15:31:48.340250Z,0,1,0,0,1,0,2019-03-08T16:11:19.584754Z,5977,5767,2,Capitão Poço,PA,not answered,,,
2452,1,2018-12-17T15:31:49.744835Z,0,1,0,0,1,0,2019-03-08T16:11:31.140320Z,5977,5768,2,Paragominas,PA,not answered,,,
2454,1,2018-12-17T15:31:52.184220Z,0,1,0,0,1,0,2019-03-08T16:11:41.986127Z,5977,6419,2,Araguaína,TO,not answered,,,
2457,1,2018-12-17T15:31:55.709432Z,0,1,0,0,1,0,2019-03-08T16:11:51.922314Z,5977,6423,2,Ananás,TO,not answered,,,
2456,1,2018-12-17T15:31:54.556224Z,0,1,0,0,1,0,2019-03-08T16:12:03.136007Z,5977,6422,2,Paraíso do Tocantins,TO,not answered,,,
2379,1,2018-12-17T15:28:39.393305Z,1,0,0,0,0,0,2018-12-17T16:12:57.603375Z,5977,1081577,1,Parnamirim,PE,answered,Prefeitura Municipal de Parnamirim,Obra com licitação em andamento e prevista para ter seu inicio em janeiro/2019,1
2458,1,2018-12-17T15:31:56.915688Z,0,1,0,0,1,0,2019-03-08T16:12:12.878970Z,5977,6429,2,Miranorte,TO,not answered,,,
2459,1,2018-12-17T15:31:58.109969Z,0,1,0,0,1,0,2019-03-08T16:12:25.726032Z,5977,6470,2,Uiramutã,RR,not answered,,,
2460,1,2018-12-17T15:31:59.291917Z,0,1,0,0,1,0,2019-03-08T16:12:37.761326Z,5977,6471,2,Uiramutã,RR,not answered,,,
2461,1,2018-12-17T15:32:00.462445Z,0,1,0,0,1,0,2019-03-11T16:00:17.730326Z,5977,6472,2,Pacaraima,RR,not answered,,,
2462,1,2018-12-17T15:32:01.652338Z,0,1,0,0,1,0,2019-03-11T16:00:27.065254Z,5977,6476,2,Normandia,RR,not answered,,,
2463,1,2018-12-17T15:32:02.852488Z,0,1,0,0,1,0,2019-03-11T16:00:39.126037Z,5977,6477,2,Bonfim,RR,not answered,,,
2464,1,2018-12-17T15:32:04.027352Z,0,1,0,0,1,0,2019-03-11T16:01:00.246452Z,5977,6507,2,Laranjal do Jari,AP,not answered,,,
2465,1,2018-12-17T15:32:05.213295Z,0,1,0,0,1,0,2019-03-11T16:01:19.955575Z,5977,6508,2,Laranjal do Jari,AP,not answered,,,
2466,1,2018-12-17T15:32:06.654646Z,0,1,0,0,1,0,2019-03-11T16:01:30.789766Z,5977,6509,2,Laranjal do Jari,AP,not answered,,,
2467,1,2018-12-17T15:32:08.091422Z,0,1,0,0,1,0,2019-03-11T16:01:39.095019Z,5977,6510,2,Laranjal do Jari,AP,not answered,,,
2389,1,2018-12-17T15:29:22.661606Z,1,0,0,0,1,0,2019-03-11T16:01:50.062656Z,5977,1081951,1,Água Comprida,MG,not answered,,,
2418,1,2018-12-17T15:30:54.525663Z,1,0,0,0,0,0,2019-01-15T14:01:55.351907Z,5977,1084008,1,Jacaraci,BA,answered,Prefeitura Municipal de Jacaraci,"Prezados, bom dia!
Informamos que a obra CONSTRUÇÃO DA ESCOLA ANÍSIO TEIXEIRA - Jacaraci - BA foi iniciada em 07/12/2018.",1
2422,1,2018-12-17T15:31:09.918753Z,0,1,0,0,1,0,2019-03-07T16:05:29.276849Z,5977,5306,2,Araci,BA,not answered,,,
2381,1,2018-12-17T15:28:45.765448Z,1,0,0,0,0,0,2019-01-02T19:24:53.412193Z,5977,1081648,1,Juruaia,MG,answered,Prefeitura Municipal de Juruaia,Conforme esta lançado no site do Simec a obra terá inicio do dia 03/01/2019!!!,1
2509,1,2018-12-17T15:33:27.648747Z,1,0,0,0,1,0,2019-03-11T16:02:09.951291Z,5977,8238,1,Uberlândia,MG,not answered,,,
2469,1,2018-12-17T15:32:10.967875Z,0,1,0,0,1,0,2019-03-11T16:02:31.713232Z,5977,6514,2,Oiapoque,AP,not answered,,,
2470,1,2018-12-17T15:32:12.412419Z,0,1,0,0,1,0,2019-03-11T16:02:47.912058Z,5977,6515,2,Laranjal do Jari,AP,not answered,,,
2527,1,2018-12-17T15:36:09.114938Z,0,1,0,0,1,0,2019-03-11T16:03:05.308701Z,5977,10958,2,Curitiba,PR,not answered,,,
