id,nome,situacao,municipio,uf,cep,logradouro,bairro,percentual_de_execucao,data_prevista_de_conclusao_da_obra,tipo_do_projeto,rede_de_ensino_publico,nome_da_entidade,visivel_no_app,grupo_controle
1012662,Distrito de Cemoaba Tipo 2,ExecuÁ„o,Tururu,CE,62655000,Rua Principal,CONCEI«√O                                                                                           ,15.07,2017-06-05,Projeto 2 Convencional,Municipal,PREF MUN DE TURURU,1,0
1012663,PAC 2 - CRECHE/PR…-ESCOLA  001,LicitaÁ„o,Domingos Martins,ES,29278000,Estrada Principal,AracÍ                                                                                               ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE DOMINGOS MARTINS,1,0
1012664,CONSTRU«√O DA CRECHE ENSEADA DAS GAR«AS ,LicitaÁ„o,Fund√£o,ES,29187000,RUA TICO TICO,ENSEADA DAS GAR«AS                                                                                  ,1.95,2015-11-30,Projeto 2 Convencional,Municipal,PREFEITURA MUNICIPAL DE FUNDAO - ES,1,0
1012665,CEMEI Estrelinha do Saber,ExecuÁ„o,Irupi,ES,29398000,Rua projetada,LAURENTINO ANTONIO DE FARIA                                                                         ,57.59,2017-07-31,Projeto 1 Convencional,Municipal,PREF MUN DE IRUPI,1,0
1012666,CRECHE DO BAIRRO AEROPORTO,ExecuÁ„o,Nova Ven√©cia,ES,2983000,RUA C…LIO TOLENTINO FERREIRA,AEROPORTO                                                                                           ,52.1,2017-09-29,Projeto 1 Convencional,Municipal,PREF MUN DE NOVA VENECIA,1,0
1012667,Creche do Bairro jundi· - Pinheiros - ES,Obra Cancelada,Pinheiros,ES,29980000,Rua Herildo Santos Alves,Jundi·                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PINHEIRO,0,0
1012668,LOTEAMENTO,ExecuÁ„o,Santa Maria de Jetib√°,ES,29645000,RUA PROJETADA,CENTRO                                                                                              ,30.16,2017-12-12,Projeto 1 Convencional,Municipal,PREF MUN DE SANTA MARIA DE JETIBA,1,0
1012669,CMEI Residencial JacaraÌpe,Planejamento pelo proponente,Serra,ES,29175463,Rua Epit·cio Pessoa,Residencial JacaraÌpe                                                                               ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE SERRA,1,0
1012670,Novo Amanhecer,Paralisada,Sooretama,ES,29927000,Rua Esmeraldino SimplÌcido,Salvador                                                                                            ,10.22,2017-01-10,Projeto 1 Convencional,Municipal,PREF MUN DE SOORETAMA,1,0
1012671,MANS’ES P‘R DO SOL,ExecuÁ„o,√Åguas Lindas de Goi√°s,GO,72910000,RUA 01 AR-1B,MANS’ES P‘R DO SOL                                                                                  ,6.16,2017-08-28,Projeto 2 Convencional,Municipal,PREF MUN DE AGUAS LINDAS DE GOIAS,1,0
1012681,escola proinfancia,ExecuÁ„o,Cachoeira Alta,GO,7587000,"RUA BF-17, ESQUINA COM RUA BF-13",Beija Flor                                                                                          ,25.1,2018-03-14,Projeto 1 Convencional,Municipal,PREF MUN DE CACHOEIRA ALTA,1,0
1012682,NOVA FLORES,ExecuÁ„o,Flores de Goi√°s,GO,73890000,"Rua 04, Esq. com Rua 13 Quadra 23 - A",NOVA FLORES                                                                                         ,2.8,2018-02-28,Projeto 1 Convencional,Municipal,PREF MUN DE FLORES DE GOIAS,1,0
1012683,APM - Negrinho Carrilho,Planejamento pelo proponente,Goian√©sia,GO,76380000,Rua 28,Bairro Negrinho Carrilho                                                                            ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE GOIANESIA,1,0
1012685,CMEI RESIDENCIAL FLAMINGO - Goi‚nia - GO,Planejamento pelo proponente,Goi√¢nia,GO,74353535,Rua Presidente Ernesto Geisel,Residencial Flamingo                                                                                ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GOIANIA,0,0
1012686,CMEI PARQUE DAS FLORES - Goi‚nia - GO,Planejamento pelo proponente,Goi√¢nia,GO,74595244,Rua FL 45,Parque das Flores                                                                                   ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE GOIANIA,0,0
1012687,CMEI CONJUNTO VERA CRUZ  - Goi‚nia - GO,Planejamento pelo proponente,Goi√¢nia,GO,74495230,Rua VC 46,Conjunto Vera Cruz                                                                                  ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GOIANIA,0,0
1012688,CMEI RESIDENCIAL FORTEVILLE - Goi‚nia - GO,Planejamento pelo proponente,Goi√¢nia,GO,74370721,Rua FV 8,Residencial Forteville                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE GOIANIA,0,0
1012689,CMEI RESIDENCIAL PRIMAVERA - Goi‚nia - GO,Planejamento pelo proponente,Goi√¢nia,GO,74494083,Rua CRP 7,Residencial Primavera                                                                               ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE GOIANIA,0,0
1012690,CMEI JARDIM DAS ROSAS - Goi‚nia - GO,Planejamento pelo proponente,Goi√¢nia,GO,74484718,Rua Waldomiro Rosa de Oliveira APM ,Jardim das Rosas                                                                                    ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GOIANIA,0,0
1012691,Creche Sol Nascente - Mara Rosa - GO,Em ReformulaÁ„o,Mara Rosa,GO,76490000,Avenida Contorno,Setor Sol Nascente                                                                                  ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MARA ROSA,0,0
1012692,Creche Tipo B Cento - Boca do Caminho,Planejamento pelo proponente,Anajatuba,MA,65490000,Rua Regino Rodrigues de Paula,Centro                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ANAJATUBA,1,0
1012693,PAC 2 - CRECHE/PR…-ESCOLA  003,ExecuÁ„o,Arame,MA,65945000,RUA PROJETADA C/ ESTRADA PRINCIPAL ,zona rural                                                                                          ,2.21,2017-08-16,Projeto 2 Convencional,Municipal,PREF MUN DE ARAME,1,0
1012695,CRECHE DA COHAB II,ExecuÁ„o,Bacabal,MA,65700000,VP 6,COHAB II                                                                                            ,30.31,2017-06-27,Projeto 2 Convencional,Municipal,PREF MUN DE BACABAL,1,0
1012696,CRECHE BAIRRO D'AREIA ,ExecuÁ„o,Bacabal,MA,65700000,RUA PROJETADA DA PRA«A DA JUVENTUDE ,BAIRRO D'AREIA                                                                                      ,21.05,2017-06-26,Projeto 1 Convencional,Municipal,PREF MUN DE BACABAL,1,0
1012697,PAC 2 - CRECHE/PR…-ESCOLA - MURICI,ExecuÁ„o,Barreirinhas,MA,65590000,RUA NOVA / RUA PROJETADA (MESMA RUA COM DOIS NOMES),Murici                                                                                              ,35.74,2018-07-19,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE BARREIRINHAS,1,0
1012698,PAC 2 - CRECHE/PR…-ESCOLA - CIDADE NOVA,ExecuÁ„o,Barreirinhas,MA,65590000,RUA DO RIBEIR√O,CIDADE NOVA                                                                                         ,0,2018-07-04,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE BARREIRINHAS,1,0
1012699,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Bequim√£o,MA,65248000,Entre as ruas Primeiro de maio e Francisco C Rodrigues,Centro                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE BEQUIMAO,1,0
1012700,PAC 2 - CRECHE/PR…-ESCOLA  001,LicitaÁ„o,Bom Jardim,MA,65380000,RUA 06,NOVO JARDIM                                                                                         ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE BOM JARDIM,1,0
1012701,PAC 2 - CRECHE/PR…-ESCOLA  003,LicitaÁ„o,Bom Jardim,MA,65380000,RUA S√O JO√O,CENTRO                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE BOM JARDIM,1,0
1012702,PAC 2 - CRECHE/PR…-ESCOLA MCMV  002,ExecuÁ„o,Caxias,MA,65600000,RUA  S√O JOSE,BAIRRO BACURI                                                                                       ,13.06,2018-05-22,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL  DE CAXIAS,1,0
1012703,PAC 2 - CRECHE/PR…-ESCOLA MCMV  001,ExecuÁ„o,Caxias,MA,65600000,AVENIDA PEDREIRAS,RESIDENCIAL EUGENIO COUTINHO                                                                        ,27.15,2018-05-22,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL  DE CAXIAS,1,0
1012704,PAC 2 - CRECHE/PR…-ESCOLA MCMV  004,ExecuÁ„o,Caxias,MA,65600000,RUA S√O PEDRO,VILA PARAISO                                                                                        ,28.2,2018-05-15,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL  DE CAXIAS,1,0
1012705,PAC 2 - CRECHE/PR…-ESCOLA MCMV  005,ExecuÁ„o,Caxias,MA,65600000,RUA DO CAJUÕ,LUIZA QUEIROZ                                                                                       ,20.51,2018-04-24,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL  DE CAXIAS,1,0
1012706,VILA ISAMARA,ExecuÁ„o,Chapadinha,MA,65500000,Rua Nova,Vila Isamara                                                                                        ,32.68,2017-04-21,Projeto 1 Convencional,Municipal,PREF MUN DE CHAPADINHA,1,0
1012707,PAC 2 - CRECHE/PR…-ESCOLA MCMV  002,ExecuÁ„o,Chapadinha,MA,65500000,Rua PiauÌ,Residencial JosÈ de Sousa Almeida                                                                   ,32.68,2017-04-14,Projeto 1 Convencional,Municipal,PREF MUN DE CHAPADINHA,1,0
1012708,PAC 2 - CRECHE/PR…-ESCOLA MCMV  001,ExecuÁ„o,Chapadinha,MA,65500000,Rua Projetada,Recanto dos Passaros                                                                                ,32.68,2017-04-14,Projeto 1 Convencional,Municipal,PREF MUN DE CHAPADINHA,1,0
1012709,CRECHE JOANA BATISTA,ExecuÁ„o,Graja√∫,MA,65940000,RUA PROJETADA,AEROPORTO                                                                                           ,21.5,2017-12-31,Projeto 1 Convencional,Municipal,PREF MUN DE GRAJAU,1,0
1012710,Proinfancia Tipo B - Vale do Sol,LicitaÁ„o,Imperatriz,MA,65900000,Rui  Vital Brasil c/ GonÁalves Dias,Vale do Sol                                                                                         ,0,,Projeto 2 Convencional,Municipal,PREFEITURA MUNICIPAL DE IMPERATRIZ,1,0
1012711,Res. Canto da Serra Unidade I,LicitaÁ„o,Imperatriz,MA,65900000,"Avenida do ComÈrcio, S/N",Residencial Canto da Serra                                                                          ,0,,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE IMPERATRIZ,1,0
1012712,Res. Canto da Serra Unidade II,LicitaÁ„o,Imperatriz,MA,6590000,Avenida Principal,Residencial Canto da Serra.                                                                         ,0,,Projeto 2 Convencional,Municipal,PREFEITURA MUNICIPAL DE IMPERATRIZ,1,0
1012713,Res. Sebasti„o Regis Eneas,LicitaÁ„o,Imperatriz,MA,65900000,Avenida Principal 01,Residencial Regis Eneas                                                                             ,0,,Projeto 1 Convencional,Municipal,PREFEITURA MUNICIPAL DE IMPERATRIZ,1,0
1012715,PAC 2 - CRECHE/PR…-ESCOLA  002,ExecuÁ„o,Mat√µes,MA,65645000,RUA DA MANGUEIRA,Zona urbana-Centro                                                                                  ,44.01,2017-07-22,Projeto 1 Convencional,Municipal,PREF MUN DE MATOES,0,1
1012716,BAIRRO MATADOURO-RUBEL¬NDIA,ExecuÁ„o,Mat√µes,MA,65645000,RUA EDGAR BROXADO LIMA,MATADOURO                                                                                           ,99.53,2017-07-06,Projeto 1 Convencional,Municipal,PREF MUN DE MATOES,0,1
1012717,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Mirinzal,MA,65265000,AV. PREFEITO AGENOR,TUNGO                                                                                               ,3.05,2018-01-15,Projeto 1 Convencional,Municipal,PREF MUN DE MIRINZAL,1,0
1012718,Jacare - Penalva - MA,Planejamento pelo proponente,Penalva,MA,65213000,Rua do Comercio,Povoado JacarÈ                                                                                      ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE PENALVA,0,0
1012719,"RUA DA RECICLAGEM, BAIRRO ESTRADA DE MATOES",ExecuÁ„o,Pirapemas,MA,65460000,RUA DA RECICLAGEM.,BAIRRO                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE PIRAPEMAS,1,0
1012720,PAC 2 - CRECHE/PR…-ESCOLA  002,ExecuÁ„o,Raposa,MA,65138000,Rua da Paz,Porto do Braga                                                                                      ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE RAPOSA,1,0
1012721,PAC 2 - CRECHE/PR…-ESCOLA 005,ExecuÁ„o,Santa In√™s,MA,65300000,Rua Osvaldo Cruz,Vila Adelaide Cabral                                                                                ,20.65,2016-12-03,Projeto 1 Convencional,Municipal,PREF MUN DE SANTA INES,1,0
1012722,CRECHE UFMA,ExecuÁ„o,S√£o Lu√≠s,MA,65000000,AVENIDA DOS PORTUGUESES,BACANGA                                                                                             ,0,,Projeto 1 Convencional,Municipal,MUNICIPIO DE SAO LUIS,1,0
1012723,Creche Vila Bacanga,ExecuÁ„o,S√£o Lu√≠s,MA,65000000,Avenida dos Portugueses,Vila Bacanga                                                                                        ,0,,Projeto 2 Convencional,Municipal,MUNICIPIO DE SAO LUIS,1,0
1012724,E.M.E.I.C. SEDE,ExecuÁ„o,S√£o Roberto,MA,65758000,RUA PROJETADA,Centro                                                                                              ,2.26,,Projeto 2 Convencional,Municipal,PREF MUN DE SAO ROBERTO,1,0
1012725,Creche do Bairro Papa Francisco (Vila Zizi e Santa Eul·lia) ,ExecuÁ„o,Viana,MA,65215000,"Avenida 03, Rua 18 (Projetada)",Papa Francisco                                                                                      ,0.14,2017-07-18,Projeto 1 Convencional,Municipal,PREF MUN DE VIANA,1,0
1012726,Creche do Bairro Vinagre - Viana - MA,Em ReformulaÁ„o,Viana,MA,65215000,Rua da AABB,Vinagre                                                                                             ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VIANA,0,0
1012727,Creche do Bairro da PiÁarreira - Viana - MA,Em ReformulaÁ„o,Viana,MA,65215000,Rua Projetada,PiÁarreira                                                                                          ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VIANA,0,0
1012728,Creche Bairro Bela Vista,Paralisada,Abaet√©,MG,35620000,Rua dos Inconfidentes,Bela Vista                                                                                          ,21.44,2017-11-25,Projeto 1 Convencional,Municipal,PREF MUN DE ABAETE,1,0
1012729,PAC 2 - CRECHE/PR…-ESCOLA  001,Paralisada,Abre Campo,MG,35365000,rua projetada,Esplanada                                                                                           ,8.43,2017-07-05,Projeto 1 Convencional,Municipal,PREF MUN DE ABRE CAMPO,1,0
1012730,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Arinos,MG,38680000,Rua Jo„o GonÁalves Costa s/n,PRIMAVERA I                                                                                         ,24.45,2017-12-28,Projeto 2 Convencional,Municipal,PREFEITURA MUNICIPAL DE ARINOS,1,0
1012731,RUA PADRE ITAMAR JOSE PEREIRA,ExecuÁ„o,Berilo,MG,39640000,Rua Padre Itamar Jose Pereira ,Centro                                                                                              ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE BERILO,1,0
1012732,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Bras√≠lia de Minas,MG,39330000,"RUA D ESQUINA COM RUA F ,S/N",Bairro Dona Santinha                                                                                ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE BRASILIA DE MINAS,1,0
1012733,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Caranda√≠,MG,36280000,Rua Sizenando Teixeira de Carvalho,Crespo                                                                                              ,34.83,2017-07-21,Projeto 1 Convencional,Municipal,MUNICÕPIO DE CARANDAI,1,0
1012734,Jardim Laguna - Contagem - MG,Obra Cancelada,Contagem,MG,32140160,Rua SequÛia,Jardim Laguna                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE CONTAGEM,0,0
1012736,PAC 2 - CRECHE/PR…-ESCOLA  Bairro Jardim dos Estados - Corumb· - MS,Em ReformulaÁ„o,Corumb√°,MS,79300000, Rua Minas Gerais,Jardim dos Estados                                                                                  ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE CORUMBA,0,0
1012737,CEI JARDIM PRIMAVERA,ExecuÁ„o,Itaquira√≠,MS,79965000,RUA DAS A«UCENAS,JARDIM PRIMAVERA                                                                                    ,38.54,2017-11-02,Projeto 2 Convencional,Municipal,PREF MUN DE ITAQUIRAI,1,0
1012738,"Loteamento Parte da Fazenda Jardim, final da Av. Mato Grosso ",ExecuÁ„o,Jardim,MS,79240970,"Lote 1 A, final da Av. Mato Grosso - Vila AngÈlica",Vila AngÈlica                                                                                       ,1.19,2018-02-04,Projeto 1 Convencional,Municipal,PREF MUN DE JARDIM,1,0
1012740,PAC 2 - CRECHE/PR…-ESCOLA  001,ExecuÁ„o,Ponta Por√£,MS,79900000,RUA MUNICIPAL ESQUINA COM A RUA JUAZEIRO,RESID NCIAL MANUEL PADIAL                                                                           ,39.16,2018-05-10,Projeto 1 Convencional,Municipal,PREFEITURA  MUNICIPAL DE PONTA POR¬,1,0
1012741,CRECHE DO JUNCO,Planejamento pelo proponente,C√°ceres,MT,78200000,AVENIDA NOSSA SENHORA DO CARMO,JUNCO                                                                                               ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE CACERES,1,0
1012742,ESCOLA PROINFANCIA,ExecuÁ„o,Jauru,MT,78255000,AV. RUI BARBOSA,Centro                                                                                              ,33.79,2017-09-01,Projeto 1 Convencional,Municipal,PREF MUN DE JAURU,1,0
1012743,CRECHE NOVA OLINDA,LicitaÁ„o,Augusto Corr√™a,PA,68610000,Rua 13 de maio,Nova Olinda                                                                                         ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE AUGUSTO CORREA,1,0
1012744,CRECHE BAIRRO S√O BENEDITO,LicitaÁ„o,Augusto Corr√™a,PA,68610000,Trav. da Agricultura,S√O BENEDITO                                                                                        ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE AUGUSTO CORREA,1,0
1012746,PAC 2 - CRECHE/PR…-ESCOLA  003,ExecuÁ„o,Cachoeira do Piri√°,PA,68617000,RUA DO CAMPO,ZONA RURAL                                                                                          ,33.66,2017-10-23,Projeto 2 Convencional,Municipal,PREF MUN DE CACHOEIRA DO PIRIA,0,1
1012747,PAC 2 - CRECHE/PR…-ESCOLA  002,ExecuÁ„o,Cachoeira do Piri√°,PA,68617000,TRAV. BOM JARDIM,ZONA RURAL                                                                                          ,30.35,2017-09-01,Projeto 2 Convencional,Municipal,PREF MUN DE CACHOEIRA DO PIRIA,0,1
1012749,PAC 2 - CRECHE/PR…-ESCOLA  VILA DO BOM JARDIM - Camet· - PA,Planejamento pelo proponente,Camet√°,PA,68400000,Ramal Bom Jardim para CarapajÛ,Centro                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE CAMETA,0,0
1012750,PAC 2 - CRECHE/PR…-ESCOLA - VILA MATA-SEDE,LicitaÁ„o,Capanema,PA,68700970,RUA PRINCIPAL,MATA-SEDE                                                                                           ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE CAPANEMA,1,0
1012751,PAC 2 - CRECHE/PR…-ESCOLA  004,LicitaÁ„o,Melga√ßo,PA,68490000,Tv. Jarbas Passarinho,Rural                                                                                               ,53.49,2016-11-28,Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE MELGACO,0,0
1012752,PAC 2 - CRECHE/PR…-ESCOLA  002,LicitaÁ„o,√ìbidos,PA,68250000,"Rua Jo„o Mileo, s/n∫",Comunidade Flexal                                                                                   ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE OBIDOS,1,0
1012753,PAC 2 - CRECHE/PR…-ESCOLA CIPOAL 01 - SantarÈm - PA,ExecuÁ„o,Santar√©m,PA,68000100,Ramal do Pimenta (Km 14 BR163),CIPOAL                                                                                              ,15.12,2017-11-07,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE SANTAREM,0,0
1012754,Pedro Perazzo,Planejamento pelo proponente,Areia,PB,58397000,Rua Dr Germano de Freitas,Pedro Perazzo                                                                                       ,0,,Projeto 2 Convencional,Municipal,PREFEITURA  MUNICIPAL  DE AREIA,1,0
1012755,Creche/prÈ-escola 001,ExecuÁ„o,Boqueir√£o,PB,58450000,Rua Castro Alves,Bela Vista                                                                                          ,15.14,2018-05-05,Projeto 1 Convencional,Municipal,PREF MUN DE BOQUEIRAO,1,0
1012756,CRECHE DO BAIRRO DO IPEP,Em ReformulaÁ„o,Cajazeiras,PB,58900000,RUA JOSIAS FARIAS DA SILVA,IPEP                                                                                                ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE CAJAZEIRAS,1,0
1012757,Rua Projetada,Planejamento pelo proponente,Casserengue,PB,58238000,Rua Projetada,Centro                                                                                              ,0,,Projeto 1 Convencional,Municipal,Prefeitura Municipal de Casserengue,1,0
1012758,Creche Assentamento Dona Antonia,Planejamento pelo proponente,Conde,PB,58322000,Rua Projetada,      Zona Rural                        Area rural                                                  ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE CONDE,1,0
1012759,CRISTO - Jo„o Pessoa - PB,Planejamento pelo proponente,Jo√£o Pessoa,PB,58071650,Rua Joana Morais Lord„o,Cristo Redentor                                                                                     ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,JOAO PESSOA PREFEITURA,0,0
1012760,13 de Maio - Jo„o Pessoa - PB,Planejamento pelo proponente,Jo√£o Pessoa,PB,58025130,Rua Professor In·cio Serrano de Andrade,Treze de Maio                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,JOAO PESSOA PREFEITURA,0,0
1012761,Creche Vila florestal,ExecuÁ„o,Lagoa Seca,PB,58117000,Vila Florestal,Centro                                                                                              ,27.94,2017-11-30,Projeto 1 Convencional,Municipal,PREF MUN DE LAGOA SECA,1,0
1012763,Creche Saraiva da Silva,Em ReformulaÁ„o,Massaranduba,PB,58120000,Rua. Joaquim Zeca,Centro                                                                                              ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE MASSARANDUBA,1,0
1012764,CONSTRU«√O DA CRECHE TIPO 1,LicitaÁ„o,Natuba,PB,58494000,RUA EDWARDES CALDAS LINS,Centro                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE NATUBA,1,0
1012765,Rua Projetada,Planejamento pelo proponente,Nova Floresta,PB,58178000,Rua Manoel Jo„o Filho,SÌtio Montevideo                                                                                    ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE NOVA FLORESTA,1,0
1012767,Vila Cavalcante,Planejamento pelo proponente,Patos,PB,58700000,Pedro Saraiva Moura,Vila Cavalcante                                                                                     ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE PATOS,0,1
1012769,Gouvei„o,ContrataÁ„o,Soledade,PB,58155000,Rua Izidorio Pereira de Ara˙jo,Gouvei„o                                                                                            ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE SOLEDADE,0,1
1012770,Creche Pitanga II ¡rea III - Abreu e Lima - PE,Planejamento pelo proponente,Abreu e Lima,PE,53560970,"Estrada de Pitanga II, ¡rea III",Pitanga                                                                                             ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ABREU E LIMA,0,0
1012771,Creche Belenga - Abreu e Lima - PE,Planejamento pelo proponente,Abreu e Lima,PE,50560970,Rua Alto da Belenga,Belenga                                                                                             ,0,,MI - Escola de EducaÁ„o Infantil Tipo C,Municipal,PREF MUN DE ABREU E LIMA,0,0
1012773,LOTEAMENTO FERREIROS NOVO,Planejamento pelo proponente,Ferreiros,PE,55880000,Rua Projetada - Esquina com a Rua Imaculada ConceiÁ„o,Centro                                                                                              ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE FERREIROS,1,0
1012776,CRECHE LOCALIDADE S√O LOUREN«O,LicitaÁ„o,Goiana,PE,55900000,Rua da Igreja,Localidade de S„o LourenÁo                                                                          ,0,,Projeto 1 Convencional,Municipal,PREF MUNICIPAL DE GOIANA,1,0
1012777,CHECHE LOCALIDADE DE TEJUCUPAPO - Goiana - PE,Obra Cancelada,Goiana,PE,55900000,Travessa da Rua dos Melıes,Distrito de Tejucupapo                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUNICIPAL DE GOIANA,0,0
1012778,PAC 2 - CRECHE/PR…-ESCOLA LAGOA DO MEIO,LicitaÁ„o,Inaj√°,PE,56560000,Estrada Vicinal para Lagoa do Meio,Lagoa do Meio - 2∫ Distrito                                                                         ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE INAJA,1,0
1012780,LOT. NOVA ITAPISSUMA,Planejamento pelo proponente,Itapissuma,PE,53700000,Quadra B,Centro                                                                                              ,0,,Projeto 1 Convencional,Municipal,PREF MUN DE ITAPISSUMA,1,0
1012781,Mundo Encantado,ExecuÁ„o,Jaqueira,PE,55409000,AVENIDA FABIO SILVEIRA DE BARROS,Centro                                                                                              ,23.48,2018-12-31,Projeto 1 Convencional,Municipal,PREF MUN DE JAQUEIRA,1,0
1012785,CRECHE MUNICIPAL NOSSA SENHORA DE F¡TIMA,ContrataÁ„o,Jata√∫ba,PE,55180000,RUA JOSE ALVINO DE LIMA,Centro                                                                                              ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE JATAUBA,1,0
1012786,PAC 2 - CRECHE/PR…-ESCOLA  001,Planejamento pelo proponente,Maraial,PE,55405000,Engenho Salgado,Tancredo Neves                                                                                      ,0,,Projeto 2 Convencional,Municipal,PREF MUN DE MARAIAL,1,0
1012788,CRECHE ALTO SAO JOSE - Passira - PE,Planejamento pelo proponente,Passira,PE,55650000,Rua Alto S„o JosÈ,Alto S„o JosÈ                                                                                       ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PASSIRA,0,0
1012789,PAC 2 - CRECHE/PR…-ESCOLA  001 - Riacho das Almas - PE,Em ReformulaÁ„o,Riacho das Almas,PE,55120000,"Av. Jo„o Soares, S/N",Centro                                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE RIACHO DAS ALMAS,0,0
1012791,PAC 2 - CRECHE/PR…-ESCOLA  002 - SirinhaÈm - PE,Obra Cancelada,Sirinha√©m,PE,5558000,LOTEAMENTO NOVO HORIZONTE,Povoado de Santo Amaro                                                                              ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SIRINHAEM,0,0
1012792,CRECHE DA INTEGRA«√O,ExecuÁ„o,Campo Largo do Piau√≠,PI,64148000,RUA PROJETADA,Centro                                                                                              ,9.2,2018-06-30,Projeto 1 Convencional,Municipal,PREF MUN DE CAMPO LARGO DO PIAUI,1,0
1012793, CONSTRU«√O DA CRECHE MARCOS LOUZEIRO DA SILVA,ExecuÁ„o,Curimat√°,PI,64960000,Rua Maria Ferreira,Nova Curimat·                                                                                       ,24.65,2017-12-28,Projeto 1 Convencional,Municipal,PREF MUN DE CURIMATA,1,0
1012795,Cacimbinha,ExecuÁ„o,Fronteiras,PI,64690000,Rua projetada,Ribeir„o                                                                                            ,25.5,2018-04-03,Projeto 1 Convencional,Municipal,PREF MUN DE FRONTEIRAS,1,0
1012797,Rua Militar s/n - Guadalupe - PI,Em ReformulaÁ„o,Guadalupe,PI,64840000,Rua Militar,Cruzeta                                                                                             ,0,,MI - Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GUADALUPE,0,0
