id,nome,situacao,municipio,uf,cep,logradouro,bairro,percentual_de_execucao,data_prevista_de_conclusao_da_obra,tipo_do_projeto,rede_de_ensino_publico,nome_da_entidade,visivel_no_app,grupo_controle
1010266,Comunidade Manain - Rio Mamurú - Parintins - AM,Concluída,Parintins,AM,69152010,Comunidade Manain - Rio Mamurú,Gleba de Vila Amazônia                                                                              ,100,2017-09-29,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,0,0
1010267,Comunidade Santo Expedito - Parintins - AM,Concluída,Parintins,AM,69152010,Comunidade Santo Expedito,Rio Uaicurapá,100,2015-09-25,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,0,0
1010268,Comunidade Nossa Senhora das Graças - Zé Açú - Parintins - AM,Paralisada,Parintins,AM,"","","",15.26,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010269,Comunidade Irmãos Coragem - Mato Grosso - Parintins - AM,Paralisada,Parintins,AM,69152010,Comunidade Irmãos Coragem - Mato Grosso,Gleba de Vila Amazônia                                                                              ,23.03,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010270,Comunidade Nova Canaã - Parintins - AM,Concluída,Parintins,AM,69152010,Comunidade Nova Canaã,Rio Uaicurapá                                                                                       ,100,2015-09-12,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,0,0
1010272,Comunidade Monte Sinai  Trapiá - Rio Mamurú - Parintins - AM,Execução,Parintins,AM,"","","",75.25,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010273,Comunidade São Benedito - Rio Tracajá - Parintins - AM,Concluída,Parintins,AM,69152010,Comunidade São Benedito - Rio Tracajá,Gleba de Vila Amazônia                                                                              ,100,2015-08-14,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,0,0
1010274,Comunidade Nossa Senhora de Fátima -Igarapé Açú - Parintins - AM,Concluída,Parintins,AM,69152010,Comunidade Nossa Senhora de Fátima -Igarapé Açú,Rio Uaicurapá                                                                                       ,100,2015-11-12,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,0,0
1010275,Comunidade Nova Esperança - Parintins - AM,Concluída,Parintins,AM,69152010,Comunidade Nova Esperança,Gleba de Vila Amazônia                                                                              ,100,2015-09-23,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,0,0
1010276,Comunidade São João - Nova Esperança - Zé Açu - Parintins - AM,Paralisada,Parintins,AM,69152010,Comunidade São João - Nova Esperança - Zé Açu,Gleba de Vila Amazônia                                                                              ,9.65,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010277,Comunidade Samaria - Colônia da Valéria - Parintins - AM,Paralisada,Parintins,AM,69152010,Comunidade Samaria - Colônia da Valéria,Gleba de Vila Amazônia,11.49,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010278,Comunidade Nossa Senhora das Graças - Marajá - Parintins - AM,Paralisada,Parintins,AM,"","","",2.75,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010279,Comunidade Santo Antônio - Arauá - Rio Mamurú - Parintins - AM,Execução,Parintins,AM,69152010,Comunidade Santo Antônio - Arauá - Rio Mamurú,Gleba de Vila Amazônia                                                                              ,83.88,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010280,Comunidade Monte Horebe - Rio Uaicurapá - Parintins - AM,Paralisada,Parintins,AM,69152010,Comunidade Monte Horebe - Rio Uaicurapá,Rio Uaicurapá,47.04,2018-02-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010281,Comunidade Santo André - Núcleo Santo André - Parintins - AM,Paralisada,Parintins,AM,69152010,Comunidade Santo André - Núcleo Santo André,Rio Uaicurapá,21.62,2018-03-24,Espaço Educativo - 01 Sala,Municipal,PREFEITURA MUNICIPAL DE PARINTINS,1,0
1010282,Povoado de Sitio de Açude - Andorinha - BA,Execução,Andorinha,BA,48990000,RUA DA ESCOLA,Centro                                                                                              ,71.92,2018-06-27,Espaço Educativo - 04 Salas,Municipal,PREFEITURA MUNICIPAL DE ANDORINHA,1,0
1010283,Sítio dos Moços - Itiúba - BA,Execução,Itiúba,BA,48850000,Rua Pricipal Povoado de Sítio dos Moços,Zona Rural                                                                                          ,42.25,2018-02-28,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE ITIUBA,1,0
1010284,POVOADO FLORES - Grajaú - MA,Execução,Grajaú,MA,65940000,POVOADO FLORES,POVOADO FLORES                                                                                      ,29.27,2018-12-31,Espaço Educativo - 04 Salas,Municipal,PREF MUN DE GRAJAU,1,0
1010285,Abundância - Coronel Vivida - PR,Concluída,Coronel Vivida,PR,85550000,Linha Abundância,Abundância                                                                                          ,99.99,2016-11-17,Espaço Educativo - 04 Salas,Municipal,PREF MUN DE CORONEL VIVIDA,0,0
1010287,Santa Marta,Execução,Passo Fundo,RS,99036060,Rua Ernesto Morsch,Santa Marta                                                                                         ,84.55,2018-06-30,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE PASSO FUNDO,1,0
1010288,Escola de Santa Tereza - Tauá - CE,Concluída,Tauá,CE,63660000,Vila de Santa Tereza,Distrito de Santa Tereza                                                                            ,100,2016-08-22,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TAUA,0,0
1010289,Escola de Vila de Inhamuns - Tauá - CE,Concluída,Tauá,CE,63660000,Rua Maria Gorete Cavalcante Bastos,Vera Cruz / Inhamuns                                                                                ,99.75,2017-09-04,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TAUA,0,0
1010290,Escola de Marruás - Tauá - CE,Execução,Tauá,CE,63660000,Rua Francisco Misael Cavalcante,Distrito de Marruás                                                                                 ,91.56,2018-05-04,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE TAUA,1,0
1010291,Escola da Vila Joaquim Moreira - Marrecas,Concluída,Tauá,CE,63660000,Vila Joaquim Moreira,Distrito de Marrecas                                                                                ,99.99,2016-08-26,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TAUA,0,0
1010292,Terreno da Escola da Vila de General Tiburcio,Concluída,Viçosa do Ceará,CE,62300000,RUA SDO ,Centro                                                                                              ,100,2016-12-04,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE VICOSA DO CEARA,0,0
1010293,ESCOLA DE 2 SALAS - COMUNIDADE MONTE TABÔ - Santo Antônio do Içá - AM,Execução,Santo Antônio do Içá,AM,69680000,Rua Projetada,Comunidade Monte Tabô                                                                               ,69.4,2017-11-26,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE SANTO ANTONIO DO ICA,1,0
1010294,Escola Ensino Fundamental Bairro Canaã - Niquelândia - GO,Execução,Niquelândia,GO,76420000,Rua Esportiva (Rua São Vicente) com Rua Quatorze de Maio,Bairro Canaã                                                                                        ,86.71,2018-09-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE NIQUELANDIA,1,0
1010295,ESCOLA DE 6 SALAS - LAGO GRANDE - Santo Antônio do Içá - AM,Execução,Santo Antônio do Içá,AM,69680000,Rua Projetada,Lago Grande                                                                                         ,69.99,2017-11-26,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE SANTO ANTONIO DO ICA,1,0
1010296,ESCOLA DE 6 SALAS - COMUNIDADE NOVO DIA - Santo Antônio do Içá - AM,Execução,Santo Antônio do Içá,AM,69680000,Rua Projetada,Comunidade Novo Dia                                                                                 ,74.55,2017-11-26,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE SANTO ANTONIO DO ICA,1,0
1010297,POVOADO DE VILA BRASIL - Una - BA,Execução,Una,BA,45690000,AVENIDA ILHEUS,ZONA RURAL                                                                                          ,60.92,2018-06-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE UNA,1,0
1010298,E.M. DISTRITO LAGOA GRANDE - Amontada - CE,Execução,Amontada,CE,62540000,RUA DA ESCOLA ,RURAL                                                                                               ,76.51,2018-09-11,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE AMONTADA,1,0
1010299,E.M. DISTRITO MOSQUITO - Amontada - CE,Execução,Amontada,CE,62540000,RUA DA ESCOLA ,RURAL                                                                                               ,57.77,2018-09-11,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE AMONTADA,1,0
1010300,Fazenda dos Coqueirinhos - Juatuba - MG,Paralisada,Juatuba,MG,35675000,Rua: Elpídio Batista,Boa Vista                                                                                           ,79.85,2018-02-01,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE JUATUBA,1,0
1010301,E.M. DISTRITO SERRA DO VICENTE - Capistrano - CE,Execução,Capistrano,CE,62748000,RUA PRINCIPAL,RURAL                                                                                               ,49.91,2018-07-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE CAPISTRANO,1,0
1010302,E.M. DISTRITO CAJUAS - Capistrano - CE,Execução,Capistrano,CE,62748000,RUA PRINCIPAL,RURAL                                                                                               ,49.91,2018-07-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE CAPISTRANO,1,0
1010303,E.M. DISTRITO BANANEIRAS - Capistrano - CE,Execução,Capistrano,CE,62748000,RUA BANANEIRA,RURAL                                                                                               ,56.57,2018-07-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE CAPISTRANO,1,0
1010304,EM Fazenda Henrique Zambom - Afonso Cláudio - ES,Paralisada,Afonso Cláudio,ES,29600000,Rio da Cobra,Rio da Cobra                                                                                        ,78.11,2018-12-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE AFONSO CLAUDIO,0,1
1010306,Construção de uma escola para o anos finais do Ensino Fundamental - Abel Figueiredo - PA,Concluída,Abel Figueiredo,PA,68527000,Avenida Edivaldo Maltarolo,Morumbí                                                                                             ,100,2016-06-15,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE ABEL FIGUEIREDO,0,0
1010307,Escola Municipal de Ensino Fundametal Osvaldo Rogério - Água Azul do Norte - PA,Concluída,Água Azul do Norte,PA,68533000,Rua PAU BRASIL COM RUA GERALDO MARIA,Centro                                                                                              ,99.99,2017-06-06,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE AGUA AZUL DO NORTE,0,0
1010308,PORFÍRIO - Governador Eugênio Barros - MA,Concluída,Governador Eugênio Barros,MA,65780000,POVOADO PORFÍRIO,ZONA RURAL                                                                                          ,99.99,2015-12-11,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE GOVERNADOR EUGENIO BARROS,0,0
1010309,Cachoeira - Jatobá - MA,Execução,Jatobá,MA,65693000,Povoado Cachoeira,Zona Rural                                                                                          ,91.98,2018-04-30,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE JATOBA,1,0
1010310,BOA ESPERANÇA - Goianésia do Pará - PA,Concluída,Goianésia do Pará,PA,68639000,AV. DO CONTORNO,CIDADE NOVA                                                                                         ,100,2015-03-02,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE GOIANESIA DO PARA,0,0
1010311,POVOADO PAU SANTO - Lago do Junco - MA,Concluída,Lago do Junco,MA,65710000,RUA PRINCIPAL,Centro                                                                                              ,100,2017-09-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE LAGO DO JUNCO,0,0
1010312,UEB SENADOR JOSE PATRICIO - Mirinzal - MA,Concluída,Mirinzal,MA,65265000,Rua principal do povoadoPOVOADO RIO DO CURAL,RURAL                                                                                               ,100,2016-08-04,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE MIRINZAL,0,0
1010313,CONJUNTO HABITACIONAL MORAR MELHOR - Gurupá - PA,Licitação,Gurupá,PA,68300000,Travessa Padre Júlio,Centro                                                                                              ,0,,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE GURUPA,1,0
1010314,PETER PAN - Jacundá - PA,Execução,Jacundá,PA,68590000,RUA AIRTON SENA,JOSÉ RASTEIRO                                                                                       ,58.72,2018-03-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE JACUNDA,1,0
1010315,Escola Povoado Jussara - Passagem Franca - MA,Execução,Passagem Franca,MA,65680000,Rua da Caixa d água,Povoado Jussara                                                                                     ,21.6,2018-11-12,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PASSAGEM FRANCA,1,0
1010316,Escola com 6 salas na EM.E.F.  Machado de Assis - Ourilândia do Norte - PA,Concluída,Ourilândia do Norte,PA,68390000,Av. Contorno,Aeroporto                                                                                           ,100,2015-09-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE OURILANDIA DO NORTE,0,0
1010317,E.E.F. FALA SO - Pedro do Rosário - MA,Execução,Pedro do Rosário,MA,65206000,COMUNIDADE DE FALA SÓ,ZONA RURAL                                                                                          ,21.35,2018-02-26,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PEDRO DO ROSARIO,1,0
1010318,EMEF Nova Colina - Pacajá - PA,Execução,Pacajá,PA,68485000,Rua ursa menor,Nova Colina                                                                                         ,11.42,2018-12-17,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PACAJA,1,0
1010319,Escola Municipal Lago Grande - Santa Terezinha - MT,Concluída,Santa Terezinha,MT,78650000,Lago Grande,rural                                                                                               ,100,2017-01-21,Espaço Educativo - 01 Sala,Municipal,PREF MUN DE SANTA TEREZINHA,0,0
1010320,ESCOLA M. E. F. DO MANETA - São Caetano de Odivelas - PA,Execução,São Caetano de Odivelas,PA,68775000,Povoado do Maneta,Area Rural- Maneta                                                                                  ,88.51,2018-12-31,Espaço Educativo - 02 Salas,Municipal,PREFEITURA MUNICIPAL DE SAO CAETANO DE ODIVELAS PREFEITURA MUNICIPAL,1,0
1010321,Jaderlândia,Execução,Paragominas,PA,68625970,AV. MARAJOARA,Jaderlândia                                                                                         ,60.61,2018-03-30,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE PARAGOMINAS,0,1
1010322,Vila São Miguel - Baía da Traição - PB,Execução,Baía da Traição,PB,58295000,Vila São Miguel,Vila São Miguel                                                                                     ,46.51,2018-07-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE BAIA DA TRAICAO,1,0
1010323,Aldeia são Francisco - Baía da Traição - PB,Paralisada,Baía da Traição,PB,58295000,Aldeia São Francisco,Aldeia Sõa Francisco                                                                                ,78.32,2018-07-31,Espaço Educativo - 04 Salas,Municipal,PREF MUN DE BAIA DA TRAICAO,1,0
1010324,"Quadra n° 30, do loteamento denominado CONJUNTO HABITACIONAL HENRIQUE COGO - Braganey - PR",Concluída,Braganey,PR,85430000,ÁREA PÚBLICA Longuinópolis,Zona rural                                                                                          ,100,2017-09-30,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE BRAGANEY,0,0
1010325,Escola Municipal Franklin Rooselvelt - Cafezal do Sul - PR,Concluída,Cafezal do Sul,PR,87567000,"RUA APUCARANA, QUADRA 37",Centro                                                                                              ,100,2015-09-16,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE CAFEZAL DO SUL,0,0
1010326,Athanagildo de Souza Laio - Cerro Azul - PR,Concluída,Cerro Azul,PR,83570000,Estrada Municipal do Quarteirão dos Órfãos,Localidade Rural                                                                                    ,99.7,2016-07-25,Espaço Educativo - 02 Salas,Municipal,CERRO AZUL PREFEITURA,0,0
1010327,TRIÂNGULO - Santa Isabel do Pará - PA,Execução,Santa Isabel do Pará,PA,68790000,RUA 07 DE JANEIRO,TRIANGULO                                                                                           ,64.04,2018-07-30,Espaço Educativo - 12 Salas,Municipal,PREFEITURA MUNICIPAL DE SANTA ISABEL DO PARA,1,0
1010328,Escola Miraí,Execução,Santa Isabel do Pará,PA,68790000,Rua da Mata,Jardim Miraí                                                                                        ,36.31,2018-12-31,Espaço Educativo - 12 Salas,Municipal,PREFEITURA MUNICIPAL DE SANTA ISABEL DO PARA,1,0
1010329,44261 - Estados - Fazenda Rio Grande - PR,Execução,Fazenda Rio Grande,PR,83830410,Travessa Pinhão,Estados                                                                                             ,81.71,2018-12-18,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE FAZENDA RIO GRANDE,1,0
1010330,Construir 2 salas na Linha 25 de Julho - Cruzeiro do Sul - RS,Concluída,Cruzeiro do Sul,RS,95930000,Estrada Geral Linha 25 de Julho,Interior - Linha 25 de Julho                                                                        ,100,2016-12-31,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE CRUZEIRO DO SUL,0,0
1010332,Escola Aterrado Alto - Monte Castelo - SC,Concluída,Monte Castelo,SC,89380000,localidade Aterrado alto,interior                                                                                            ,100,2016-10-17,Espaço Educativo - 04 Salas,Municipal,PREF MUN DE MONTE CASTELO,0,0
1010333,Assentamento  Manoel Alves - Araguaína - TO,Execução,Araguaína,TO,77800000,Rua Principal - Estrada Vicinal de acesso à TO 222,Assentamento Manoel Alves                                                                           ,34.44,2018-10-06,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE ARAGUAINA,1,0
1010334,Escola Municipal do Campo - P.A Barranco do Mundo - Pium - TO,Execução,Pium,TO,77570000,Agrovila do Projeto de Assentamento,Rural                                                                                               ,58.56,2018-06-24,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE PIUM,1,0
1010335,Escola Municipal do Campo - P.A. Macaúba - Pium - TO,Execução,Pium,TO,77570000,Agrovila do Projeto de Assentamento,Setor Central                                                                                       ,96.96,2018-06-24,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE PIUM,1,0
1010336,Escola Municipal do Campo - P.A  Pericatú - Pium - TO,Execução,Pium,TO,77570000,Agrovila do Projeto de Assentamento,Setor Central                                                                                       ,49.23,2018-06-24,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE PIUM,1,0
1010341,Construção de 2 salas de aula na comunidade de Santo Antonio de Pádua - Mato Leitão - RS,Concluída,Mato Leitão,RS,95835000,Vila Santo Antonio,Interior                                                                                            ,100,2015-07-07,Espaço Educativo - 02 Salas,Municipal,PREF MUN DE MATO LEITAO,0,0
1010342,EMEF CARLOS KIPPER - Arroio do Tigre - RS,Execução,Arroio do Tigre,RS,96950000,BENJAMIM MAINARDI,INDUSTRIAL                                                                                          ,26.74,2018-10-25,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE ARROIO DO TIGRE,1,0
1010343,Escola 6 Salas - Faxinal do Soturno - RS,Concluída,Faxinal do Soturno,RS,97220000,RUA C,CENTRO                                                                                              ,99.99,2017-06-01,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE FAXINAL DO SOTURNO,0,0
1010344,TERRENO  SÃO JOSÉ,Concluída,Guaporé,RS,99200000,RUA IRMÃO EDUARDO,SÃO JOSÉ                                                                                            ,99.99,2015-12-30,Espaço Educativo - 06 Salas,Municipal,Municipio de Guaporé,0,0
1010345,Prefeitura Municipal de Liberato Salzano - Liberato Salzano - RS,Concluída,Liberato Salzano,RS,99690000,RUA ARTEMIO BIAZUS,Florida                                                                                             ,100,2016-05-06,Espaço Educativo - 04 Salas,Municipal,PREF MUN DE LIBERATO SALZANO,0,0
1010346,Parte do lote nº 1 e 2 da quadra 52 - Paim Filho - RS,Concluída,Paim Filho,RS,99850000,Rua 08 de Março e Avenida Afonso Dal Molin,Bairro Navegantes                                                                                   ,100,2017-01-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PAIM FILHO,0,0
1010347,TERRENO DA PREFEITURA DE PAULO BENTO - Paulo Bento - RS,Concluída,Paulo Bento,RS,99718000,RUA SEM DENOMINAÇÃO,Centro                                                                                              ,100,2016-06-30,Espaço Educativo - 04 Salas,Municipal,PREF MUN PAULO BENTO,0,0
1010349,Escola Municipal - Área Urbana - Pinheirinho do Vale - RS,Execução,Pinheirinho do Vale,RS,98435000,Rua Mauá,Centro                                                                                              ,85.98,2018-10-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PINHEIRINHO DO VALE,1,0
1010350,Linha Felizardo Junior - Putinga - RS,Concluída,Putinga,RS,95975000,Rua 19,Centro                                                                                              ,100,2016-03-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE PUTINGA,0,0
1010351,UNV VISTA BELA - MORADIAS PORTUGAL - Londrina - PR,Execução,Londrina,PR,86010620,RUA 05,VISTA BELA                                                                                          ,99.88,2017-08-31,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA DE EDUCAÇÃO DO ESTADO DO PARANÁ,0,0
1010352,UNV COLÔNIA MALHADA - São José dos Pinhais - PR,Em Reformulação,São José dos Pinhais,PR,83185000,Estrada Principal da Malhada,Colônia Malhada                                                                                     ,0,,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA DE EDUCAÇÃO DO ESTADO DO PARANÁ,0,0
1010353,Mineirolandia - Pedra Branca - CE,Concluída,Pedra Branca,CE,63632000,Av Projetada,residencial josé mineiro                                                                            ,100,2018-01-31,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE PEDRA BRANCA,0,0
1010356,1-Sede,Execução,Nova Marilândia,MT,78415000,Rua 03,Flor de Lis                                                                                         ,53.1,2018-12-28,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE NOVA MARILANDIA,1,0
1010357,ABADE - Curuçá - PA,Licitação,Curuçá,PA,68750000,TRAV. JERUSALÉM,ABADE                                                                                               ,0,,Espaço Educativo - 06 Salas,Municipal,PREFEITURA MUNICIPAL DE CURUÇÁ,1,0
1010358,ESCOLA UNIÃO - São João de Pirabas - PA,Execução,São João de Pirabas,PA,68719000,RUA MARECHAL CASTELO BRANCO,UNIÃO                                                                                               ,34.04,2018-08-10,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE SAO JOAO DE PIRABAS,1,0
1010359,CETI EIRUNEPÉ - Eirunepé - AM,Obra Cancelada,Eirunepé,AM,69880000,Rua João Paulo II ,Santo Antonio                                                                                       ,0,,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA ESTADUAL - AM,0,0
1010360,CETI SÃO PAULO DE OLIVENÇA - São Paulo de Olivença - AM,Obra Cancelada,São Paulo de Olivença,AM,69600000,Avenida Balbina Mestrinho,José Carlos Medeiros Raposo Mestrinho                                                               ,0,,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA ESTADUAL - AM,0,0
1010361,CETI MAUÉS - Maués - AM,Obra Cancelada,Maués,AM,69190970,Estrada dos Moraes,Centro                                                                                              ,0,,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA ESTADUAL - AM,0,0
1010362,TERRENO ESCOLA BAIRRO NOVO - Tomé-Açu - PA,Execução,Tomé-Açu,PA,68682000,RUA DOS MADEIREIROS,QUATRO BOCAS/BAIRRO NOVO                                                                            ,29.21,2018-12-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,1,0
1010363,TERRENO ESCOLA 12 SALAS (ENTRE CRECHE E ESC. FIDERALINA) - Tomé-Açu - PA,Concluída,Tomé-Açu,PA,68682000,Avenida Saburoshiba,QUATRO BOCAS/VENCESLAU                                                                              ,98.93,2016-11-18,Espaço Educativo - 12 Salas,Municipal,PREF MUN DE TOME-ACU,0,0
1010364,TERRENO ESCOLA BAIRRO ALVORADA - Tomé-Açu - PA,Execução,Tomé-Açu,PA,68682000,RUA DO AEROPORTO,QUATRO BOCAS/ALVORADA                                                                               ,32.02,2018-12-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,1,0
1010365,ESCOLA 6 SALAS PORTELINHA - Anos Finais - Tomé-Açu - PA,Concluída,Tomé-Açu,PA,68680000,Rodovia PA-140/RUA PROJETADA 13,PORTELINHA                                                                                          ,99.98,2018-03-10,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,0,0
1010366,TERRENO ESCOLA 6 SALAS (EM FRENTE A LUTERANA) - Tomé-Açu - PA,Concluída,Tomé-Açu,PA,68680000,RUA PROJETADA/Rodovia PA-140 - KM 01,CENTRO                                                                                              ,100,2017-07-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,0,0
1010367,TERRENO ESCOLA BAIRRO ALVESLÂNDIA - Tomé-Açu - PA,Concluída,Tomé-Açu,PA,68682000,RUA YAMADA,QUATRO BOCAS/ALVESLÂNDIA                                                                            ,100,2017-11-30,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,0,0
1010368,TERRENO ESCOLA BAIRRO TUCANO - Tomé-Açu - PA,Execução,Tomé-Açu,PA,68682000,RUA DA TORRE,TUCANO - QUATRO BOCAS                                                                               ,40.04,2018-12-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,1,0
1010369,ESCOLA 6 SALAS PORTELINHA - Anos Iniciais - Tomé-Açu - PA,Execução,Tomé-Açu,PA,68680000,Rodovia PA-140 - KM 50,PORTELINHA                                                                                          ,30.86,2018-07-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,1,0
1010370,TERRENO ESCOLA NOVO HORIZONTE -FIAPÃO - Tomé-Açu - PA,Execução,Tomé-Açu,PA,68682000,RUA CAMETÁ,QUATRO BOCAS/NOVO HORIZONTE                                                                         ,29.74,2018-12-31,Espaço Educativo - 06 Salas,Municipal,PREF MUN DE TOME-ACU,1,0
1010371,JACINOPOLIS - Buritis - RO,Execução,Buritis,RO,76880000,Rua da Pedra,Setor 2                                                                                             ,86.47,2018-04-30,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA ESTADUAL - RO,0,0
1010372,Novo plano - Chupinguaia - Chupinguaia - RO,Licitação,Chupinguaia,RO,76900000,Lote rural n. 279-B,Setor Porto Rico                                                                                    ,0,,Escola com Projeto elaborado pelo proponente,Estadual,SECRETARIA ESTADUAL - RO,0,0
1010373,Vila Alpina - São Paulo - SP,Planejamento pelo proponente,São Paulo,SP,03227000,Avenida Francisco Falconi,Jardim Avelino                                                                                      ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREFEITURA MUNICIPAL DE SAO PAULO,0,0
1010374,Parque do Carmo - São Paulo - SP,Planejamento pelo proponente,São Paulo,SP,08270001,Avenida Afonso de Sampaio e Sousa,Itaquera                                                                                            ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREFEITURA MUNICIPAL DE SAO PAULO,0,0
1010375,CEU Freguesia do Ó - São Paulo - SP,Planejamento pelo proponente,São Paulo,SP,02832240,Rua Jacutiba,Parque São Luís                                                                                     ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREFEITURA MUNICIPAL DE SAO PAULO,0,0
1010376,Escola de Ensino Fundamental do Bairro Cenecista - Picuí - PB,Execução,Picuí,PB,58187000,Rua Projetada,Cenecista                                                                                           ,75.23,2018-04-19,Espaço Educativo - 04 Salas,Municipal,PREF MUN DE PICUI,1,0
1010377,Tide Setúbal - São Paulo - SP,Planejamento pelo proponente,São Paulo,SP,08021570,Rua Nabor de Morais,Jardim São Vicente                                                                                  ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREFEITURA MUNICIPAL DE SAO PAULO,0,0
1010378,Santo Amaro - São Paulo - SP,Planejamento pelo proponente,São Paulo,SP,04753060,Rua Padre José Maria,Santo Amaro                                                                                         ,0,,Escola com Projeto elaborado pelo proponente,Municipal,PREFEITURA MUNICIPAL DE SAO PAULO,0,0
